Object_name,chr,lncRNA_start,lncRNA_end,Alu,Alu_strand,Alu_chr,Alu_start,Alu_end,TF_Name,TF_MA,Score,TF_strand,TF_chr,TF_start,TF_end
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0829.2,538,538,+,chr19,39124906,39124920
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1632.1,406,406,+,chr19,39124911,39124924
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA2047.1,434,434,+,chr19,39124913,39124924
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0017.2,486,486,+,chr19,39124913,39124926
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1110.2,460,460,+,chr19,39124914,39124924
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0728.1,509,509,+,chr19,39124915,39124930
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0859.1,523,523,+,chr19,39124915,39124931
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1531.1,408,408,+,chr19,39124916,39124931
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1587.1,436,436,-,chr19,39124919,39124933
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1533.1,419,419,-,chr19,39124923,39124940
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0497.1,509,509,+,chr19,39124958,39124973
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0052.4,595,595,+,chr19,39124959,39124974
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0660.1,487,487,+,chr19,39124960,39124972
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0773.1,507,507,+,chr19,39124960,39124972
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1487.2,474,474,+,chr19,39124960,39124974
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1125.1,411,411,+,chr19,39124967,39124979
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1107.2,501,501,-,chr19,39124978,39124994
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0747.1,410,410,-,chr19,39124980,39124992
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0746.2,417,417,-,chr19,39124980,39124993
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0039.4,462,462,-,chr19,39124981,39124993
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0493.2,437,437,+,chr19,39124982,39124991
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0599.1,405,405,-,chr19,39124982,39124992
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1515.1,554,554,-,chr19,39124982,39124993
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1516.1,433,433,-,chr19,39124982,39124993
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1517.1,519,519,-,chr19,39124982,39124993
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1596.1,756,756,-,chr19,39125016,39125032
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1587.1,549,549,-,chr19,39125017,39125031
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0003.4,407,407,-,chr19,39125021,39125035
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0814.2,418,418,+,chr19,39125021,39125035
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0496.3,473,473,-,chr19,39125021,39125036
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0659.3,416,416,-,chr19,39125022,39125037
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1710.1,493,493,+,chr19,39125025,39125037
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1866.1,413,413,+,chr19,39125048,39125060
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1596.1,818,818,-,chr19,39125048,39125064
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA2032.1,422,422,-,chr19,39125049,39125059
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1653.1,405,405,-,chr19,39125049,39125061
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1587.1,516,516,-,chr19,39125049,39125063
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1522.1,405,405,-,chr19,39125050,39125061
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0516.3,407,407,+,chr19,39125053,39125062
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0131.2,405,405,-,chr19,39125054,39125066
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0112.3,438,438,+,chr19,39125059,39125076
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0864.2,403,403,-,chr19,39125075,39125091
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0864.2,488,488,+,chr19,39125075,39125091
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0470.2,406,406,+,chr19,39125076,39125090
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0019.1,456,456,-,chr19,39125083,39125095
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0653.1,509,509,+,chr19,39125105,39125120
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0652.1,418,418,+,chr19,39125106,39125120
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0772.1,426,426,+,chr19,39125106,39125120
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0051.1,495,495,+,chr19,39125107,39125125
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1509.1,424,424,+,chr19,39125111,39125120
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0041.2,526,526,+,chr19,39125127,39125143
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0650.3,406,406,+,chr19,39125129,39125141
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0679.2,441,441,+,chr19,39125129,39125145
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0041.2,419,419,+,chr19,39125131,39125147
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0046.2,459,459,+,chr19,39125133,39125148
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0497.1,458,458,+,chr19,39125139,39125154
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0148.4,410,410,+,chr19,39125140,39125152
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0052.4,504,504,+,chr19,39125140,39125155
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0773.1,413,413,+,chr19,39125141,39125153
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0050.3,416,416,+,chr19,39125141,39125156
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0041.2,427,427,+,chr19,39125141,39125157
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0901.2,472,472,+,chr19,39125143,39125157
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0681.2,493,493,+,chr19,39125144,39125160
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0681.2,412,412,-,chr19,39125148,39125164
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA0619.1,451,451,-,chr19,39125152,39125161
PAK4,19,39125770,39182816,AluSq2,+,19,39124859,39125154,MA1125.1,469,469,+,chr19,39125153,39125165
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA1649.1,422,422,+,chr19,10101262,10101273
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA1725.1,416,416,-,chr19,10101264,10101277
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA1101.2,432,432,-,chr19,10101267,10101286
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA1101.2,450,450,+,chr19,10101267,10101286
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0495.3,426,426,+,chr19,10101288,10101304
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0117.2,442,442,-,chr19,10101289,10101301
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA1596.1,593,593,-,chr19,10101298,10101314
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA1587.1,562,562,-,chr19,10101299,10101313
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA1871.1,425,425,+,chr19,10101302,10101317
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0146.2,409,409,-,chr19,10101303,10101317
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA1581.1,534,534,+,chr19,10101321,10101334
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA1587.1,456,456,-,chr19,10101331,10101345
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0502.2,415,415,-,chr19,10101350,10101362
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0114.4,424,424,+,chr19,10101362,10101375
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0484.2,420,420,+,chr19,10101362,10101375
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0497.1,425,425,+,chr19,10101376,10101391
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0052.4,508,508,+,chr19,10101377,10101392
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0660.1,436,436,+,chr19,10101378,10101390
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0773.1,462,462,+,chr19,10101378,10101390
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA1872.1,507,507,+,chr19,10101379,10101400
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0497.1,564,564,+,chr19,10101382,10101397
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0052.4,563,563,+,chr19,10101383,10101398
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0032.2,416,416,+,chr19,10101384,10101395
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0773.1,426,426,+,chr19,10101384,10101396
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0846.1,412,412,+,chr19,10101384,10101396
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0050.3,401,401,+,chr19,10101384,10101399
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0041.2,472,472,+,chr19,10101384,10101400
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA1809.1,404,404,+,chr19,10101384,10101401
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0901.2,451,451,+,chr19,10101386,10101400
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0681.2,419,419,+,chr19,10101387,10101403
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA1872.1,450,450,+,chr19,10101387,10101408
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0497.1,537,537,+,chr19,10101388,10101403
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0052.4,537,537,+,chr19,10101389,10101404
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0660.1,403,403,+,chr19,10101390,10101402
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0773.1,434,434,+,chr19,10101390,10101402
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0846.1,401,401,+,chr19,10101390,10101402
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0050.3,402,402,+,chr19,10101390,10101405
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0041.2,466,466,+,chr19,10101390,10101406
PPAN,19,10106362,10112012,AluJb,+,19,10101270,10101393,MA0901.2,466,466,+,chr19,10101392,10101406
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0657.1,482,482,-,chr19,10101517,10101535
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1615.1,453,453,+,chr19,10101519,10101532
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1719.1,447,447,+,chr19,10101519,10101537
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0478.1,405,405,+,chr19,10101534,10101545
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1596.1,747,747,-,chr19,10101562,10101578
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1587.1,630,630,-,chr19,10101563,10101577
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1876.1,401,401,+,chr19,10101565,10101586
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1723.1,415,415,+,chr19,10101566,10101590
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0146.2,602,602,-,chr19,10101567,10101581
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0163.1,418,418,+,chr19,10101567,10101581
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1710.1,449,449,+,chr19,10101571,10101583
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1866.1,432,432,+,chr19,10101571,10101583
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0471.2,486,486,+,chr19,10101572,10101585
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0516.3,446,446,+,chr19,10101573,10101582
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0528.2,432,432,+,chr19,10101575,10101587
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0860.1,465,465,+,chr19,10101581,10101598
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0829.2,462,462,-,chr19,10101582,10101596
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0829.2,527,527,+,chr19,10101582,10101596
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1587.1,441,441,-,chr19,10101587,10101601
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0857.1,590,590,+,chr19,10101590,10101606
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0728.1,583,583,+,chr19,10101591,10101606
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0859.1,604,604,+,chr19,10101591,10101607
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0729.1,535,535,+,chr19,10101591,10101609
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1494.1,415,415,+,chr19,10101592,10101607
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1587.1,441,441,-,chr19,10101595,10101609
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0693.3,448,448,+,chr19,10101597,10101608
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1540.2,531,531,+,chr19,10101597,10101614
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1534.1,430,430,-,chr19,10101598,10101607
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0505.2,419,419,-,chr19,10101600,10101613
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0631.1,414,414,-,chr19,10101622,10101639
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0105.4,421,421,-,chr19,10101624,10101637
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0778.1,408,408,-,chr19,10101624,10101637
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0778.1,429,429,+,chr19,10101624,10101637
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0497.1,509,509,+,chr19,10101640,10101655
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0052.4,595,595,+,chr19,10101641,10101656
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0660.1,487,487,+,chr19,10101642,10101654
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0773.1,507,507,+,chr19,10101642,10101654
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1487.2,474,474,+,chr19,10101642,10101656
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1872.1,432,432,+,chr19,10101643,10101664
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA2028.1,483,483,+,chr19,10101659,10101670
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0738.1,464,464,-,chr19,10101661,10101670
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1516.1,426,426,-,chr19,10101663,10101674
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0106.3,401,401,-,chr19,10101665,10101683
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0861.1,404,404,+,chr19,10101665,10101683
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0861.1,459,459,-,chr19,10101665,10101683
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1596.1,714,714,-,chr19,10101700,10101716
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1587.1,549,549,-,chr19,10101701,10101715
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1710.1,414,414,+,chr19,10101709,10101721
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1565.1,449,449,+,chr19,10101710,10101722
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1627.1,437,437,-,chr19,10101712,10101726
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA2041.1,509,509,+,chr19,10101722,10101735
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0693.3,489,489,-,chr19,10101726,10101737
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1596.1,508,508,-,chr19,10101732,10101748
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1587.1,510,510,-,chr19,10101733,10101747
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0483.1,491,491,-,chr19,10101755,10101766
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0038.2,445,445,-,chr19,10101755,10101767
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1720.1,410,410,+,chr19,10101756,10101772
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1636.1,441,441,-,chr19,10101759,10101774
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0102.4,404,404,+,chr19,10101760,10101774
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0466.3,450,450,-,chr19,10101761,10101773
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0466.3,451,451,+,chr19,10101761,10101773
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0837.2,464,464,+,chr19,10101761,10101773
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0837.2,464,464,-,chr19,10101761,10101773
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0838.1,479,479,-,chr19,10101762,10101772
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0019.1,456,456,-,chr19,10101767,10101779
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0504.1,406,406,-,chr19,10101772,10101787
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,531,531,+,chr19,10101800,10101812
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,492,492,+,chr19,10101801,10101813
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,611,611,+,chr19,10101802,10101814
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,560,560,+,chr19,10101803,10101815
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,622,622,+,chr19,10101804,10101816
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,622,622,+,chr19,10101805,10101817
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,622,622,+,chr19,10101806,10101818
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,622,622,+,chr19,10101807,10101819
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,622,622,+,chr19,10101808,10101820
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,622,622,+,chr19,10101809,10101821
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,622,622,+,chr19,10101810,10101822
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,622,622,+,chr19,10101811,10101823
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,622,622,+,chr19,10101812,10101824
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1125.1,480,480,+,chr19,10101813,10101825
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1112.2,419,419,+,chr19,10101819,10101831
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1873.1,427,427,+,chr19,10101820,10101838
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0499.2,437,437,-,chr19,10101823,10101836
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0745.2,415,415,-,chr19,10101823,10101836
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA0830.2,492,492,-,chr19,10101823,10101836
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1631.1,451,451,-,chr19,10101823,10101836
PPAN,19,10106362,10112012,AluSx,+,19,10101525,10101824,MA1621.1,402,402,-,chr19,10101823,10101837
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1125.1,480,480,+,chr19,10101813,10101825
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1112.2,419,419,+,chr19,10101819,10101831
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1873.1,427,427,+,chr19,10101820,10101838
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA0499.2,437,437,-,chr19,10101823,10101836
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA0745.2,415,415,-,chr19,10101823,10101836
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA0830.2,492,492,-,chr19,10101823,10101836
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1631.1,451,451,-,chr19,10101823,10101836
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1621.1,402,402,-,chr19,10101823,10101837
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA0103.3,493,493,-,chr19,10101824,10101835
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA0478.1,405,405,+,chr19,10101833,10101844
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1596.1,652,652,-,chr19,10101860,10101876
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1869.1,455,455,+,chr19,10101860,10101881
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1587.1,562,562,-,chr19,10101861,10101875
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1871.1,425,425,+,chr19,10101864,10101879
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA0146.2,409,409,-,chr19,10101865,10101879
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA0745.2,432,432,-,chr19,10101871,10101884
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA0830.2,452,452,-,chr19,10101871,10101884
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1631.1,477,477,-,chr19,10101871,10101884
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA0103.3,429,429,-,chr19,10101872,10101883
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA0522.3,445,445,-,chr19,10101872,10101883
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1648.1,442,442,-,chr19,10101872,10101883
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1558.1,469,469,+,chr19,10101873,10101883
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1559.1,451,451,+,chr19,10101873,10101883
PPAN,19,10106362,10112012,AluY,+,19,10101824,10102142,MA1532.2,449,449,+,chr19,10101879,10101894
